no_of_runs,mean_accuracy,standard_dev,median,word_decoder_max_epochs,word_finder_min_iters_per_epoch,word_finder_min_potential_words,word_finder_max_epochs,word_finder_max_attempts,no_of_random_letters,time_taken_in_seconds,word_finder_name,best_accuracy,best_decrypted_word_dict
150,28.866666666666667,4.102162904148251,30.0,75,50,5,3,3,0,438.6900372749951,TextBlobWordFinder,40.0,{'0ro0ec0': 'project', '0ala00': 'galaxy', '0e00est': 'request', '0ra0e0': 'brazen', '0o0ey': 'dovey', 's00r0': 'swarm', '0ebr0': 'kebre', '0ri0t': 'lriit', '00amy': 'foamy', '0e00ry': 'sechry'}
10,24.000000000000004,13.498971154211059,20.0,5,0,0,0,0,10,78.90820283400535,PyspellcheckerWordFinder,40.0,{'0ala00': 'galaxy', '0ebr0': 'zebra', '0o0ey': 'josey', '0e00est': 'request', 's00r0': 'shirk', '0ra0e0': 'framed', '00amy': 'loamy', '0ri0t': 'pritt', '0e00ry': 'ceebry', '0ro0ec0': 'wronecv'}
20,37.5,10.69923755276638,35.0,10,0,0,0,0,10,77.03764144700835,PyspellcheckerWordFinder,50.0,{'0e00est': 'request', '0ala00': 'galaxy', '0o0ey': 'jokey', '0ri0t': 'wrist', '0e00ry': 'hendry', '0ebr0': 'zebra', '00amy': 'foamy', '0ra0e0': 'travel', 's00r0': 'sierp', '0ro0ec0': 'mrocecb'}
50,20.400000000000002,8.797031039051802,20.0,25,0,0,0,0,10,79.82092840300174,PyspellcheckerWordFinder,30.0,{'0e00est': 'request', '0o0ey': 'jokey', '0e00ry': 'hendry', '0ri0t': 'britt', '0ra0e0': 'gravel', '0ebr0': 'zebra', '00amy': 'foamy', '0ala00': 'malawi', '0ro0ec0': 'xroeecc', 's00r0': 'spsry'}
100,15.7,10.075974023649154,20.0,50,0,0,0,0,10,82.77886436300469,PyspellcheckerWordFinder,50.0,{'0o0ey': 'mobey', '00amy': 'foamy', '0ri0t': 'wrist', '0ra0e0': 'graver', '0ebr0': 'zebra', '0e00ry': 'celery', 's00r0': 'shirk', '0ro0ec0': 'prouecx', '0e00est': 'qeqnest', '0ala00': 'dalaty'}
150,18.4,9.488955077160806,20.0,75,0,0,0,0,10,79.30881197200506,PyspellcheckerWordFinder,40.0,{'0e00est': 'request', '0o0ey': 'josey', '0ebr0': 'zebra', '00amy': 'foamy', '0ra0e0': 'drawee', '0ri0t': 'print', 's00r0': 'shirk', '0ala00': 'malavy', '0e00ry': 'xetgry', '0ro0ec0': 'crolecb'}
200,18.3,9.463497711983852,20.0,100,0,0,0,0,10,78.37309780399664,PyspellcheckerWordFinder,40.0,{'s00r0': 'sgurr', '0o0ey': 'jokey', '0ri0t': 'wrist', '00amy': 'foamy', '0e00ry': 'celery', '0ebr0': 'zebra', '0ra0e0': 'prayed', '0ala00': 'balaix', '0e00est': 'qemnest', '0ro0ec0': 'vroxech'}
250,23.28,13.035385883837971,20.0,125,0,0,0,0,10,81.50057747701067,PyspellcheckerWordFinder,60.0,{'0o0ey': 'boney', '0ala00': 'galaxy', '0e00est': 'request', '0ebr0': 'zebra', '0ri0t': 'wrist', 's00r0': 'shirk', '00amy': 'foamy', '0ra0e0': 'tralee', '0e00ry': 'vepmry', '0ro0ec0': 'crodecj'}
300,18.366666666666667,7.992401631237358,20.0,150,0,0,0,0,10,83.49054390400124,PyspellcheckerWordFinder,40.0,{'0o0ey': 'money', '0e00est': 'request', '0ebr0': 'zebra', '0ri0t': 'britt', '0ala00': 'calais', '00amy': 'foamy', '0ra0e0': 'grapey', '0e00ry': 'jeexry', '0ro0ec0': 'xrokecv', 's00r0': 'swlrh'}
150,22.8,4.505030745003059,20.0,75,0,0,0,0,5,43.29483084700769,PyspellcheckerWordFinder,30.0,{'0ebr0': 'zebra', '0e00est': 'bequest', '0ra0e0': 'tracey', '0o0ey': 'jokey', '0ri0t': 'wrist', '0e00ry': 'hendry', '00amy': 'foamy', 's00r0': 'seirx', '0ro0ec0': 'rromecg', '0ala00': 'lalapx'}
150,18.266666666666666,5.277108556810059,20.0,75,0,0,0,0,10,82.08505251699535,PyspellcheckerWordFinder,30.0,{'0e00est': 'bequest', '0o0ey': 'jokey', '0ra0e0': 'travel', '0e00ry': 'hendry', '0ri0t': 'wrist', '0ebr0': 'zebra', '00amy': 'foamy', '0ala00': 'malaei', '0ro0ec0': 'croyecg', 's00r0': 'sprrx'}
150,26.266666666666666,11.559398202367408,30.0,75,0,0,0,0,15,116.20794536199537,PyspellcheckerWordFinder,50.0,{'0e00est': 'request', '0ala00': 'galaxy', '0o0ey': 'josey', '0ra0e0': 'travel', '0ebr0': 'zebra', 's00r0': 'shirk', '0ri0t': 'print', '00amy': 'foamy', '0e00ry': 'deemry', '0ro0ec0': 'brocecw'}
150,29.26666666666667,9.972893911768614,30.0,75,0,0,0,0,20,152.2383014280058,PyspellcheckerWordFinder,50.0,{'0e00est': 'request', '0ala00': 'galaxy', '0o0ey': 'josey', '0ra0e0': 'drawee', '0ebr0': 'zebra', 's00r0': 'shirk', '0ri0t': 'britt', '00amy': 'foamy', '0e00ry': 'lemnry', '0ro0ec0': 'vrocecp'}
150,22.8,13.2664991614216,20.0,75,0,0,0,0,25,186.05098076700233,PyspellcheckerWordFinder,70.0,{'0o0ey': 'money', '0e00est': 'request', '0ala00': 'galaxy', '0ra0e0': 'tralee', '0ebr0': 'zebra', 's00r0': 'shirk', '0ri0t': 'wrist', '00amy': 'foamy', '0ro0ec0': 'jrobecv', '0e00ry': 'pecdry'}
150,23.6,11.943940644561383,20.0,75,0,0,0,0,26,193.43006157099444,PyspellcheckerWordFinder,60.0,{'0ra0e0': 'braved', '0o0ey': 'jokey', '0ala00': 'galaxy', '0ebr0': 'zebra', '0e00est': 'request', 's00r0': 'sport', '0ri0t': 'wrist', '0e00ry': 'celery', '0ro0ec0': 'mroiech', '00amy': 'fnamy'}
150,28.799999999999997,4.475136382009367,30.0,75,50,5,3,3,0,341.9855605880002,TextBlobWordFinder,40.0,{'0ala00': 'galaxy', '0ro0ec0': 'project', '0ra0e0': 'brazen', '0e00est': 'request', '0o0ey': 'dovey', 's00r0': 'swarm', '0ebr0': 'hebre', '00amy': 'foamy', '0ri0t': 'sriit', '0e00ry': 'celkry'}
150,28.26666666666667,4.295567665163188,30.0,75,50,5,3,3,0,343.024313943999,TextBlobWordFinder,40.0,{'0ro0ec0': 'project', '0ala00': 'galaxy', '0e00est': 'request', '0ra0e0': 'brazen', '0o0ey': 'dovey', 's00r0': 'swarm', '0e00ry': 'keiery', '00amy': 'foamy', '0ri0t': 'hrilt', '0ebr0': 'sebrc'}
150,27.933333333333334,4.677041838378381,30.0,75,75,5,3,3,0,506.4781632840022,TextBlobWordFinder,40.0,{'0ro0ec0': 'project', '0ala00': 'galaxy', '0e00est': 'request', '0ra0e0': 'brazen', '0o0ey': 'dovey', 's00r0': 'swarm', '0ebr0': 'cebre', '00amy': 'foamy', '0ri0t': 'lriit', '0e00ry': 'heksry'}
150,28.53333333333333,4.077548063516949,30.0,75,100,5,3,3,0,675.2176342240127,TextBlobWordFinder,40.0,{'0ala00': 'galaxy', '0ro0ec0': 'project', '0ra0e0': 'brazen', '0e00est': 'request', '0o0ey': 'dovey', 's00r0': 'swarm', '0ri0t': 'lriet', '00amy': 'foamy', '0ebr0': 'hebri', '0e00ry': 'kescry'}
150,28.999999999999996,4.296088434718979,30.0,75,125,5,3,3,0,848.5357666510099,TextBlobWordFinder,40.0,{'0ala00': 'galaxy', '0ro0ec0': 'project', '0e00est': 'bequest', 's00r0': 'shore', '0ri0t': 'wrist', '0o0ey': 'money', '0e00ry': 'reairy', '00amy': 'vzamy', '0ra0e0': 'kradef', '0ebr0': 'cebrl'}
150,28.4,4.347335834630262,30.0,75,150,5,3,3,0,1020.1163497490052,TextBlobWordFinder,40.0,{'0ala00': 'galaxy', '0ro0ec0': 'project', '0ra0e0': 'brazen', '0e00est': 'request', '0o0ey': 'dovey', 's00r0': 'swarm', '00amy': 'foamy', '0ebr0': 'sebri', '0e00ry': 'ceehry', '0ri0t': 'lrikt'}
150,28.999999999999996,4.296088434718979,30.0,75,50,3,3,3,0,311.563343094007,TextBlobWordFinder,40.0,{'0ro0ec0': 'project', '0ala00': 'galaxy', '0ra0e0': 'brazen', '0e00est': 'request', '0o0ey': 'dovey', 's00r0': 'swarm', '0e00ry': 'leiery', '00amy': 'foamy', '0ebr0': 'cebrs', '0ri0t': 'hrikt'}
150,27.866666666666667,4.424863652647278,30.0,75,50,4,3,3,0,318.6407349450019,TextBlobWordFinder,40.0,{'0ala00': 'galaxy', '0ro0ec0': 'project', '0e00est': 'request', '0ra0e0': 'brazen', '0o0ey': 'dovey', 's00r0': 'swarm', '0ri0t': 'hriit', '0ebr0': 'kebre', '00amy': 'foamy', '0e00ry': 'seclry'}
150,28.666666666666668,3.783870158723216,30.0,75,50,5,3,3,0,345.97113592100504,TextBlobWordFinder,40.0,{'0ala00': 'galaxy', '0ro0ec0': 'project', '0e00est': 'bequest', 's00r0': 'share', '0ri0t': 'wrist', '0o0ey': 'money', '0e00ry': 'feoiry', '00amy': 'dzamy', '0ebr0': 'kebrc', '0ra0e0': 'lraver'}
150,28.999999999999996,3.4270930017951096,30.0,75,50,6,3,3,0,340.0073871009954,TextBlobWordFinder,40.0,{'0ro0ec0': 'project', '0ala00': 'galaxy', '0e00est': 'request', '0ra0e0': 'brazen', '0o0ey': 'dovey', 's00r0': 'swarm', '00amy': 'foamy', '0ebr0': 'cebri', '0ri0t': 'sriet', '0e00ry': 'lehkry'}
150,27.999999999999996,4.6342755709079375,30.0,75,50,7,3,3,0,372.189871990995,TextBlobWordFinder,40.0,{'0ro0ec0': 'project', '0ala00': 'galaxy', '0ra0e0': 'brazen', '0e00est': 'request', '0o0ey': 'dovey', 's00r0': 'swarm', '00amy': 'foamy', '0ri0t': 'hriet', '0e00ry': 'keicry', '0ebr0': 'lebrs'}
150,27.933333333333334,4.531273383801423,30.0,75,50,5,3,3,0,342.1033459640021,TextBlobWordFinder,40.0,{'0ala00': 'galaxy', '0ro0ec0': 'project', '0e00est': 'bequest', 's00r0': 'shore', '0ri0t': 'wrist', '0o0ey': 'money', '00amy': 'raamy', '0ebr0': 'cebri', '0e00ry': 'kefdry', '0ra0e0': 'vralez'}
150,28.26666666666667,4.7411757195425075,30.0,75,50,5,4,3,0,430.7152679920109,TextBlobWordFinder,40.0,{'0ala00': 'galaxy', '0ro0ec0': 'project', '0ra0e0': 'brazen', '0e00est': 'request', '0o0ey': 'dovey', 's00r0': 'swarm', '0ebr0': 'kebre', '00amy': 'foamy', '0ri0t': 'criit', '0e00ry': 'helsry'}
150,28.53333333333333,4.544584012632479,30.0,75,50,5,5,3,0,526.4476935969869,TextBlobWordFinder,40.0,{'0ro0ec0': 'project', '0ala00': 'galaxy', '0ra0e0': 'brazen', '0e00est': 'request', '0o0ey': 'dovey', 's00r0': 'swarm', '0e00ry': 'leiery', '00amy': 'foamy', '0ebr0': 'kebrs', '0ri0t': 'criht'}
150,28.933333333333334,4.509001685170234,30.0,75,50,5,6,3,0,619.7535617660033,TextBlobWordFinder,40.0,{'0ala00': 'galaxy', '0ro0ec0': 'project', '0ra0e0': 'brazen', '0e00est': 'request', '0o0ey': 'dovey', 's00r0': 'swarm', '0ebr0': 'cebre', '00amy': 'foamy', '0e00ry': 'leikry', '0ri0t': 'sriht'}
150,28.333333333333332,4.549012233908649,30.0,75,50,5,7,3,0,696.8315941239998,TextBlobWordFinder,40.0,{'0ro0ec0': 'project', '0ala00': 'galaxy', '0ra0e0': 'brazen', '0e00est': 'request', '0o0ey': 'dovey', 's00r0': 'swarm', '0ri0t': 'sriit', '00amy': 'foamy', '0e00ry': 'ceekry', '0ebr0': 'lebrh'}
150,28.53333333333333,4.077548063516949,30.0,75,50,5,8,3,0,791.5782810309902,TextBlobWordFinder,40.0,{'0ro0ec0': 'project', '0ala00': 'galaxy', '0ra0e0': 'brazen', '0e00est': 'request', '0o0ey': 'dovey', 's00r0': 'swarm', '00amy': 'foamy', '0e00ry': 'keiery', '0ri0t': 'lriht', '0ebr0': 'sebrc'}
150,27.799999999999997,4.615410428425492,30.0,75,50,5,3,3,0,342.3008039289998,TextBlobWordFinder,40.0,{'0ro0ec0': 'project', '0ala00': 'galaxy', '0e00est': 'bequest', '0ri0t': 'wrist', '0o0ey': 'money', 's00r0': 'share', '0ebr0': 'febri', '00amy': 'loamy', '0e00ry': 'vezcry', '0ra0e0': 'rraked'}
150,29.2,3.5747060704249356,30.0,75,50,5,3,4,0,393.533320980001,TextBlobWordFinder,40.0,{'0ala00': 'galaxy', '0ro0ec0': 'project', '0e00est': 'request', '0ra0e0': 'brazen', '0o0ey': 'dovey', 's00r0': 'swarm', '00amy': 'foamy', '0ebr0': 'lebre', '0e00ry': 'heicry', '0ri0t': 'srikt'}
150,28.199999999999996,4.644401985041531,30.0,75,50,5,3,5,0,457.9021349579998,TextBlobWordFinder,40.0,{'0ro0ec0': 'project', '0ala00': 'galaxy', '0e00est': 'request', '0ra0e0': 'brazen', '0o0ey': 'dovey', 's00r0': 'swarm', '00amy': 'foamy', '0ebr0': 'lebri', '0e00ry': 'seekry', '0ri0t': 'hrict'}
10,27.999999999999996,4.216370213557838,30.0,5,50,5,3,3,0,338.74652504798723,TextBlobWordFinder,30.0,{'0ro0ec0': 'project', '0ala00': 'galaxy', '0ra0e0': 'brazen', '0e00est': 'request', '0o0ey': 'dovey', 's00r0': 'swarm', '0e00ry': 'seiory', '0ebr0': 'cebre', '0ri0t': 'frilt', '00amy': 'hkamy'}
20,27.500000000000004,5.501196042201808,30.0,10,50,5,3,3,0,335.2908803400205,TextBlobWordFinder,40.0,{'0ro0ec0': 'project', '0ala00': 'galaxy', '0ra0e0': 'brazen', '0e00est': 'request', '0o0ey': 'dovey', 's00r0': 'swarm', '00amy': 'foamy', '0e00ry': 'heiery', '0ebr0': 'lebrk', '0ri0t': 'crist'}
50,29.799999999999997,4.280949732506199,30.0,25,50,5,3,3,0,341.4426653359842,TextBlobWordFinder,40.0,{'0ala00': 'galaxy', '0ro0ec0': 'project', '0e00est': 'request', '0ra0e0': 'brazen', '0o0ey': 'dovey', 's00r0': 'swarm', '0ebr0': 'lebri', '0ri0t': 'sriet', '00amy': 'foamy', '0e00ry': 'hekcry'}
150,30.2,1.4046901303903678,30.0,50,50,5,3,3,0,339.9735902439861,TextBlobWordFinder,40.0,{'0ra0e0': 'brazen', '0ro0ec0': 'project', '0ala00': 'galaxy', '0e00est': 'request', '0o0ey': 'dovey', 's00r0': 'swarm', '00amy': 'foamy', '0ri0t': 'lriit', '0ebr0': 'sebre', '0e00ry': 'heckry'}
150,28.599999999999998,4.9194859774044675,30.0,75,50,5,3,3,0,342.80889839099837,TextBlobWordFinder,40.0,{'0ala00': 'galaxy', '0ro0ec0': 'project', '0ra0e0': 'brazen', '0e00est': 'request', '0o0ey': 'dovey', 's00r0': 'swarm', '0ri0t': 'criet', '00amy': 'foamy', '0ebr0': 'kebri', '0e00ry': 'heslry'}
300,30.433333333333334,2.0394656873443777,30.0,100,50,5,3,3,0,343.9399985850032,TextBlobWordFinder,40.0,{'0ro0ec0': 'project', '0ala00': 'galaxy', '0ra0e0': 'brazen', '0e00est': 'request', '0o0ey': 'dovey', 's00r0': 'swarm', '0ebr0': 'sebri', '0ri0t': 'lriet', '00amy': 'foamy', '0e00ry': 'cehkry'}
250,28.32,4.523211000053393,30.0,125,50,5,3,3,0,341.91037811301067,TextBlobWordFinder,40.0,{'0ro0ec0': 'project', '0ala00': 'galaxy', '0ra0e0': 'brazen', '0e00est': 'request', '0o0ey': 'dovey', 's00r0': 'swarm', '00amy': 'foamy', '0ri0t': 'criet', '0ebr0': 'hebri', '0e00ry': 'selkry'}
300,28.633333333333333,4.3043365651914,30.0,150,50,5,3,3,0,337.9547797309933,TextBlobWordFinder,40.0,{'0ro0ec0': 'project', '0ala00': 'galaxy', '0e00est': 'request', '0ra0e0': 'brazen', '0o0ey': 'dovey', 's00r0': 'swarm', '00amy': 'foamy', '0ri0t': 'lriit', '0e00ry': 'seecry', '0ebr0': 'kebrh'}
150,9.933333333333334,8.630884660472029,10.0,75,0,0,0,0,10,80.55687657700037,PyspellcheckerWordFinder,30.0,{'0e00est': 'bequest', '0o0ey': 'josey', 's00r0': 'shirk', '0ra0e0': 'gravel', '0ala00': 'palace', '0ebr0': 'zebra', '00amy': 'foamy', '0e00ry': 'netdry', '0ri0t': 'xrixt', '0ro0ec0': 'rrowecm'}
10,7.000000000000001,6.7494855771055295,10.0,5,0,0,0,0,10,77.377360191982,PyspellcheckerWordFinder,20.0,{'0e00est': 'bequest', '0o0ey': 'jokey', '0ra0e0': 'gracey', '0ebr0': 'zebra', 's00r0': 'swirl', '0ri0t': 'print', '0ala00': 'salade', '00amy': 'foamy', '0ro0ec0': 'rroxecx', '0e00ry': 'vehtry'}
20,24.5,9.445132413883325,20.0,10,0,0,0,0,10,79.74590671301121,PyspellcheckerWordFinder,50.0,{'0ra0e0': 'graven', '0e00est': 'request', '0ebr0': 'zebra', '0o0ey': 'josey', '0ri0t': 'britt', '00amy': 'foamy', '0ala00': 'malady', '0e00ry': 'celery', 's00r0': 'shirk', '0ro0ec0': 'xroxecw'}
50,24.2,10.319389319061829,20.0,25,0,0,0,0,10,78.87993241599179,PyspellcheckerWordFinder,50.0,{'0o0ey': 'money', '0ri0t': 'wrist', '0ala00': 'galaxy', 's00r0': 'skirt', '00amy': 'foamy', '0e00est': 'deepest', '0ebr0': 'zebra', '0ra0e0': 'hraueq', '0e00ry': 'becrry', '0ro0ec0': 'vroqecj'}
100,15.8,7.936617603859908,20.0,50,0,0,0,0,10,78.92669380098232,PyspellcheckerWordFinder,30.0,{'0e00est': 'request', '0o0ey': 'josey', '0e00ry': 'hendry', '0ebr0': 'zebra', 's00r0': 'skirl', '00amy': 'foamy', '0ri0t': 'gritt', '0ala00': 'valaex', '0ra0e0': 'wraxey', '0ro0ec0': 'brocecm'}
150,13.133333333333333,8.833787080490744,10.0,75,0,0,0,0,10,80.54183160100365,PyspellcheckerWordFinder,40.0,{'0e00est': 'request', '0o0ey': 'jokey', '00amy': 'foamy', '0ra0e0': 'braved', '0ebr0': 'zebra', 's00r0': 'swirl', '0ri0t': 'print', '0ala00': 'salame', '0e00ry': 'cetxry', '0ro0ec0': 'hrogecy'}
200,30.45,9.473448746669762,30.0,100,0,0,0,0,10,80.8320969909837,PyspellcheckerWordFinder,60.0,{'0e00est': 'request', '0ala00': 'galaxy', '0o0ey': 'jokey', '0ra0e0': 'braved', '0ebr0': 'zebra', 's00r0': 'sperm', '0ri0t': 'wrist', '00amy': 'foamy', '0e00ry': 'ceitry', '0ro0ec0': 'lronech'}
250,6.4,6.324555320336758,10.0,125,0,0,0,0,10,82.1310418760113,PyspellcheckerWordFinder,30.0,{'0ri0t': 'wrist', '0o0ey': 'jokey', 's00r0': 'spire', '00amy': 'foamy', '0ra0e0': 'gravel', '0ebr0': 'zebra', '0ro0ec0': 'mrouech', '0e00est': 'qenqest', '0ala00': 'xalabx', '0e00ry': 'decyry'}
300,20.4,10.466062370273814,20.0,150,0,0,0,0,10,80.62949762202334,PyspellcheckerWordFinder,40.0,{'0ra0e0': 'craned', '0ala00': 'galaxy', '0ebr0': 'zebra', '0o0ey': 'jokey', '0ri0t': 'wrist', '00amy': 'foamy', 's00r0': 'shirl', '0e00ry': 'qeuery', '0e00est': 'metrest', '0ro0ec0': 'qrovecb'}
225,10.0,0.0,10.0,75,0,0,0,0,5,47.457258362002904,PyspellcheckerWordFinder,10.0,{'0e00est': 'sexiest', '0ebr0': 'zebra', '0o0ey': 'jokey', 's00r0': 'slorc', '0ri0t': 'britt', '0e00ry': 'penury', '0ra0e0': 'draeew', '0ro0ec0': 'qroyecf', '00amy': 'hvamy', '0ala00': 'ralamq'}
150,29.133333333333333,11.2289574519905,30.0,75,0,0,0,0,10,81.51963272198918,PyspellcheckerWordFinder,50.0,{'0ala00': 'galaxy', '0e00est': 'request', '0o0ey': 'jokey', '00amy': 'foamy', '0ebr0': 'zebra', 's00r0': 'shirt', '0ri0t': 'wrist', '0e00ry': 'pendry', '0ra0e0': 'vraeeb', '0ro0ec0': 'mrolecc'}
150,13.866666666666665,8.883033119656918,10.0,75,0,0,0,0,15,114.39256682200357,PyspellcheckerWordFinder,50.0,{'0o0ey': 'money', '0ala00': 'galaxy', 's00r0': 'spurt', '00amy': 'foamy', '0e00ry': 'celery', '0ebr0': 'zebra', '0ra0e0': 'drakes', '0ro0ec0': 'qroiecb', '0e00est': 'jehvest', '0ri0t': 'qrirt'}
150,7.666666666666668,7.086869100423152,10.0,75,0,0,0,0,20,149.74895826500142,PyspellcheckerWordFinder,30.0,{'0e00est': 'sexiest', '0o0ey': 'jokey', 's00r0': 'spurn', '0ra0e0': 'drawer', '0ebr0': 'zebra', '0e00ry': 'celery', '0ri0t': 'britt', '00amy': 'foamy', '0ro0ec0': 'gromech', '0ala00': 'valaqy'}
150,22.46666666666667,12.688136755161231,20.0,75,0,0,0,0,25,184.38173590099905,PyspellcheckerWordFinder,60.0,{'0ra0e0': 'braved', '0ebr0': 'zebra', '0o0ey': 'jokey', '0e00est': 'request', '0ala00': 'galaxy', 's00r0': 'snort', '0ri0t': 'wrist', '0e00ry': 'celery', '00amy': 'hiamy', '0ro0ec0': 'promecf'}
150,22.26666666666667,10.81551623820525,20.0,75,0,0,0,0,26,191.4782252899895,PyspellcheckerWordFinder,40.0,{'0e00est': 'request', '0ala00': 'galaxy', '0o0ey': 'jokey', 's00r0': 'share', '0ri0t': 'wrist', '00amy': 'foamy', '0ra0e0': 'braced', '0e00ry': 'veipry', '0ro0ec0': 'trolecz', '0ebr0': 'mebrn'}
